MeanValueType;StartUtc;EndUtc;PM2_5;PM10;PN;NO;NO2;NO2_Microgram;NOx;BC;BC_FF;BC_WB;RH;WD;WS;Temp;PM2_5Index;PM10Index;NO2Index;CphIndex
"1H";"2021-11-28T00:00:00Z";"2021-11-28T01:00:00Z";"4.7";"4.8";"2401";"5.4";"5.8";"11.1";"11.2";"0";"0";"0";"92";"89";"1.4";"3.2";"A";"A";"A";"A"
"1H";"2021-11-28T01:00:00Z";"2021-11-28T02:00:00Z";"4.6";"4.6";"2869";"4.7";"5.2";"9.9";"9.9";"0";"0";"0";"91.7";"78";"1.6";"3.3";"A";"A";"A";"A"
"1H";"2021-11-28T02:00:00Z";"2021-11-28T03:00:00Z";"3";"3";"3086";"3.9";"4.6";"8.7";"8.4";"0";"0";"0";"91.8";"71";"1.4";"3.2";"A";"A";"A";"A"
"1H";"2021-11-28T03:00:00Z";"2021-11-28T04:00:00Z";"4.8";"4.9";"2265";"4.3";"4.5";"8.6";"8.8";"0";"0";"0";"92.4";"68";"1.3";"3.2";"A";"A";"A";"A"
"1H";"2021-11-28T04:00:00Z";"2021-11-28T05:00:00Z";"4.6";"4.6";"1253";"3.4";"5.1";"9.7";"8.5";"0";"0";"0";"92.1";"77";"1.3";"3";"A";"A";"A";"A"
"1H";"2021-11-28T05:00:00Z";"2021-11-28T06:00:00Z";"3.9";"3.9";"1679";"3.8";"4.9";"9.3";"8.7";"0";"0";"0";"91.6";"84";"1.3";"2.9";"A";"A";"A";"A"
"1H";"2021-11-28T06:00:00Z";"2021-11-28T07:00:00Z";"2.5";"2.5";"1662";"4.6";"4.9";"9.3";"9.5";"0";"0";"0";"91.4";"82";"1.2";"3";"A";"A";"A";"A"
"1H";"2021-11-28T07:00:00Z";"2021-11-28T08:00:00Z";"3.3";"3.3";"2574";"7";"6.9";"13.2";"13.9";"0";"0";"0";"91.6";"69";"1.4";"3.1";"A";"A";"A";"A"
"1H";"2021-11-28T08:00:00Z";"2021-11-28T09:00:00Z";"2.4";"2.5";"4630";"8.9";"7.9";"15.2";"16.9";"0";"0";"0";"91.6";"67";"1.4";"3.2";"A";"A";"A";"A"
"1H";"2021-11-28T09:00:00Z";"2021-11-28T10:00:00Z";"3.3";"3.3";"3931";"10.8";"8.6";"16.4";"19.4";"0";"0";"0";"91.6";"60";"1.5";"3.2";"A";"A";"A";"A"
"1H";"2021-11-28T10:00:00Z";"2021-11-28T11:00:00Z";"3.4";"3.5";"4894";"10.6";"12.1";"23.2";"22.7";"0";"0";"0";"91.6";"67";"1.6";"3.4";"A";"A";"A";"A"
"1H";"2021-11-28T11:00:00Z";"2021-11-28T12:00:00Z";"3";"3.1";"5589";"15.7";"12.1";"23.1";"27.7";"0";"0";"0";"91.5";"62";"1.8";"3.6";"A";"A";"A";"A"
"1H";"2021-11-28T12:00:00Z";"2021-11-28T13:00:00Z";"4.5";"4.6";"5340";"12.5";"12";"22.9";"24.5";"0";"0";"0";"90.8";"69";"1.8";"3.8";"A";"A";"A";"A"
"1H";"2021-11-28T13:00:00Z";"2021-11-28T14:00:00Z";"3.7";"3.8";"5456";"13.3";"11.1";"21.1";"24.4";"0";"0";"0";"90.5";"79";"2";"3.8";"A";"A";"A";"A"
"1H";"2021-11-28T14:00:00Z";"2021-11-28T15:00:00Z";"3.5";"3.6";"4615";"12.8";"10.2";"19.5";"23";"0";"0";"0";"90.3";"78";"2.4";"3.7";"A";"A";"A";"A"
"1H";"2021-11-28T15:00:00Z";"2021-11-28T16:00:00Z";"2.4";"2.4";"5709";"13.6";"9.9";"19";"23.5";"0";"0";"0";"90.4";"81";"2.5";"3.6";"A";"A";"A";"A"
"1H";"2021-11-28T16:00:00Z";"2021-11-28T17:00:00Z";"2.6";"2.7";"3914";"11";"9.4";"17.9";"20.3";"0";"0";"0";"90";"74";"2.8";"3.7";"A";"A";"A";"A"
"1H";"2021-11-28T17:00:00Z";"2021-11-28T18:00:00Z";"2.2";"2.2";"3814";"9.4";"8.4";"16";"17.8";"0";"0";"0";"89.8";"81";"2.7";"3.5";"A";"A";"A";"A"
"1H";"2021-11-28T18:00:00Z";"2021-11-28T19:00:00Z";"2.5";"2.5";"3486";"9.4";"9";"17.2";"18.4";"0";"0";"0";"90.2";"76";"2.8";"3.6";"A";"A";"A";"A"
"1H";"2021-11-28T19:00:00Z";"2021-11-28T20:00:00Z";"1.7";"1.7";"2955";"6.9";"6.8";"13";"13.7";"0";"0";"0";"90.8";"75";"2.8";"3.3";"A";"A";"A";"A"
"1H";"2021-11-28T20:00:00Z";"2021-11-28T21:00:00Z";"2.1";"2.1";"3362";"6.1";"4.8";"9.1";"10.9";"0";"0";"0";"90.7";"74";"3.3";"3";"A";"A";"A";"A"
"1H";"2021-11-28T21:00:00Z";"2021-11-28T22:00:00Z";"1.5";"1.6";"2021";"3.8";"4.1";"7.8";"7.9";"0";"0";"0";"89.7";"73";"3.2";"2.9";"A";"A";"A";"A"
"1H";"2021-11-28T22:00:00Z";"2021-11-28T23:00:00Z";"1.4";"1.4";"2416";"2.8";"3.5";"6.6";"6.2";"0";"0";"0";"89.3";"71";"3.8";"2.6";"A";"A";"A";"A"
"1H";"2021-11-28T23:00:00Z";"2021-11-29T00:00:00Z";"1.3";"1.4";"1932";"1.9";"1.8";"3.5";"3.8";"0";"0";"0";"89.2";"65";"4.2";"2.5";"A";"A";"A";"A"
"1H";"2021-11-29T00:00:00Z";"2021-11-29T01:00:00Z";"1.1";"1.2";"1870";"1.4";"1.4";"2.8";"2.8";"0";"0";"0";"89.1";"59";"3.7";"2.4";"A";"A";"A";"A"
"1H";"2021-11-29T01:00:00Z";"2021-11-29T02:00:00Z";"1.4";"1.4";"1648";"2.3";"1.8";"3.5";"4.1";"0";"0";"0";"87.5";"58";"3.8";"2.5";"A";"A";"A";"A"
"1H";"2021-11-29T02:00:00Z";"2021-11-29T03:00:00Z";"1.4";"1.5";"1112";"1.5";"1.2";"2.3";"2.7";"0";"0";"0";"84.9";"59";"3.9";"2.6";"A";"A";"A";"A"
"1H";"2021-11-29T03:00:00Z";"2021-11-29T04:00:00Z";"1.7";"1.8";"1248";"2.3";"1.5";"2.9";"3.9";"0";"0";"0";"83.3";"58";"4";"2.6";"A";"A";"A";"A"
"1H";"2021-11-29T04:00:00Z";"2021-11-29T05:00:00Z";"2";"2";"1865";"4.4";"5.1";"9.8";"9.5";"0";"0";"0";"82.8";"54";"3.6";"2.4";"A";"A";"A";"A"
"1H";"2021-11-29T05:00:00Z";"2021-11-29T06:00:00Z";"2.1";"2.2";"5092";"14.1";"11";"21.1";"25.2";"0";"0";"0";"84.5";"52";"3.9";"2";"A";"A";"A";"A"
"1H";"2021-11-29T06:00:00Z";"2021-11-29T07:00:00Z";"2.6";"2.7";"8240";"23.8";"18.7";"35.7";"42.4";"0";"0";"0";"81.7";"47";"3.2";"2.1";"A";"A";"A";"A"
"1H";"2021-11-29T07:00:00Z";"2021-11-29T08:00:00Z";"2.8";"3";"8683";"36.2";"22.8";"43.5";"58.9";"0";"0";"0";"83.5";"27";"3";"1.7";"A";"A";"B";"B"
"1H";"2021-11-29T08:00:00Z";"2021-11-29T09:00:00Z";"2.6";"2.8";"7096";"30";"17.7";"33.9";"47.7";"0";"0";"0";"82.8";"24";"3.6";"1.5";"A";"A";"A";"A"
"1H";"2021-11-29T09:00:00Z";"2021-11-29T10:00:00Z";"2.8";"3";"9157";"35.3";"20";"38.2";"55.3";"0";"0";"0";"82.2";"27";"3.9";"1.4";"A";"A";"A";"A"
"1H";"2021-11-29T10:00:00Z";"2021-11-29T11:00:00Z";"3";"3.2";"10426";"30.9";"18";"34.4";"48.9";"0";"0";"0";"81.9";"26";"3.5";"1.4";"A";"A";"A";"A"
"1H";"2021-11-29T11:00:00Z";"2021-11-29T12:00:00Z";"2.5";"2.7";"7404";"30.1";"17.6";"33.6";"47.6";"0";"0";"0";"80.9";"20";"3.2";"1.4";"A";"A";"A";"A"
"1H";"2021-11-29T12:00:00Z";"2021-11-29T13:00:00Z";"3.5";"4.5";"7702";"23.5";"14";"26.8";"37.5";"0";"0";"0";"77";"14";"3.1";"1.8";"A";"A";"A";"A"
"1H";"2021-11-29T13:00:00Z";"2021-11-29T14:00:00Z";"3.6";"6.2";"5615";"16.6";"11.9";"22.7";"28.4";"0";"0";"0";"74.3";"4";"2.7";"2";"A";"A";"A";"A"
"1H";"2021-11-29T14:00:00Z";"2021-11-29T15:00:00Z";"4";"6";"10846";"14.8";"17.5";"33.5";"32.3";"0";"0";"0";"74";"348";"2.5";"1.6";"A";"A";"A";"A"
"1H";"2021-11-29T15:00:00Z";"2021-11-29T16:00:00Z";"4.2";"4.6";"10323";"14.5";"19.2";"36.8";"33.7";"0";"0";"0";"77.2";"329";"2.4";"0.9";"A";"A";"A";"A"
"1H";"2021-11-29T16:00:00Z";"2021-11-29T17:00:00Z";"5.6";"6.1";"10114";"16.4";"18.9";"36.1";"35.3";"0";"0";"0";"80.8";"323";"2.4";"0.4";"A";"A";"A";"A"
"1H";"2021-11-29T17:00:00Z";"2021-11-29T18:00:00Z";"6.2";"6.7";"9987";"17.3";"15.1";"28.9";"32.4";"0";"0";"0";"82.9";"321";"2.2";"0.1";"A";"A";"A";"A"
"1H";"2021-11-29T18:00:00Z";"2021-11-29T19:00:00Z";"8.3";"8.7";"12407";"13.1";"18.5";"35.4";"31.6";"0";"0";"0";"83.2";"328";"1.8";"0.1";"A";"A";"A";"A"
"1H";"2021-11-29T19:00:00Z";"2021-11-29T20:00:00Z";"11";"11.4";"9988";"3.8";"18.5";"35.4";"22.3";"0";"0";"0";"82.9";"263";"0.4";"0.3";"A";"A";"A";"A"
"1H";"2021-11-29T20:00:00Z";"2021-11-29T21:00:00Z";"12.7";"13";"11605";"6.8";"25.1";"47.9";"31.8";"0";"0";"0";"84.6";"243";"1";"0.1";"A";"A";"B";"B"
"1H";"2021-11-29T21:00:00Z";"2021-11-29T22:00:00Z";"7.9";"8.1";"8562";"8.6";"21.6";"41.3";"30.2";"0";"0";"0";"85";"244";"0.5";"0.3";"A";"A";"B";"B"
"1H";"2021-11-29T22:00:00Z";"2021-11-29T23:00:00Z";"7.4";"7.6";"7870";"4";"17.7";"33.8";"21.6";"0";"0";"0";"82.6";"191";"0.5";"0.5";"A";"A";"A";"A"
"1H";"2021-11-29T23:00:00Z";"2021-11-30T00:00:00Z";"5.3";"5.5";"5451";"1.4";"7.4";"14.1";"8.7";"0";"0";"0";"83";"248";"1.4";"0.4";"A";"A";"A";"A"
"1H";"2021-11-30T00:00:00Z";"2021-11-30T01:00:00Z";"4.1";"4.2";"3310";"1";"5.3";"10.2";"6.4";"0";"0";"0";"81.8";"231";"1.8";"1";"A";"A";"A";"A"
"1H";"2021-11-30T01:00:00Z";"2021-11-30T02:00:00Z";"4.3";"4.5";"2648";"1.4";"4.1";"7.8";"5.5";"0";"0";"0";"81.7";"223";"1.9";"1.5";"A";"A";"A";"A"
"1H";"2021-11-30T02:00:00Z";"2021-11-30T03:00:00Z";"4.4";"4.6";"1824";"1.4";"3.6";"6.8";"5";"0";"0";"0";"82.2";"208";"2";"2.3";"A";"A";"A";"A"
"1H";"2021-11-30T03:00:00Z";"2021-11-30T04:00:00Z";"3.1";"3.2";"1650";"1.3";"3.2";"6.1";"4.5";"0";"0";"0";"83.6";"180";"2.4";"2.5";"A";"A";"A";"A"
"1H";"2021-11-30T04:00:00Z";"2021-11-30T05:00:00Z";"2.4";"2.5";"2220";"1.9";"6.4";"12.2";"8.2";"0";"0";"0";"89.4";"180";"3.4";"2.7";"A";"A";"A";"A"
"1H";"2021-11-30T05:00:00Z";"2021-11-30T06:00:00Z";"3";"3.2";"3459";"5.4";"8";"15.2";"13.4";"0";"0";"0";"91.6";"173";"5.3";"2.6";"A";"A";"A";"A"
"1H";"2021-11-30T06:00:00Z";"2021-11-30T07:00:00Z";"3";"3.1";"4862";"6.1";"12";"23";"18.1";"0";"0";"0";"93.4";"195";"5.1";"2.8";"A";"A";"A";"A"
"1H";"2021-11-30T07:00:00Z";"2021-11-30T08:00:00Z";"3.5";"4.1";"6017";"4.2";"16.2";"31";"20.4";"0";"0";"0";"91.7";"236";"4.3";"3.5";"A";"A";"A";"A"
"1H";"2021-11-30T08:00:00Z";"2021-11-30T09:00:00Z";"5.4";"6.5";"5372";"3.3";"12.7";"24.2";"15.9";"0";"0";"0";"89.1";"257";"3.6";"3.9";"A";"A";"A";"A"
"1H";"2021-11-30T09:00:00Z";"2021-11-30T10:00:00Z";"6.2";"7.4";"3957";"3.4";"8.7";"16.7";"12.1";"0";"0";"0";"87.2";"268";"4.3";"4.5";"A";"A";"A";"A"
"1H";"2021-11-30T10:00:00Z";"2021-11-30T11:00:00Z";"4.3";"5";"3689";"3.8";"7.8";"15";"11.7";"0";"0";"0";"86.2";"275";"4.8";"4.9";"A";"A";"A";"A"
"1H";"2021-11-30T11:00:00Z";"2021-11-30T12:00:00Z";"2.6";"3";"4500";"9.2";"8.4";"16";"17.6";"0";"0";"0";"89.2";"283";"5";"4.3";"A";"A";"A";"A"
"1H";"2021-11-30T12:00:00Z";"2021-11-30T13:00:00Z";"2.6";"2.8";"8750";"27.3";"15.6";"29.8";"42.9";"0";"0";"0";"91.5";"328";"3.4";"3.6";"A";"A";"A";"A"
"1H";"2021-11-30T13:00:00Z";"2021-11-30T14:00:00Z";"1.7";"1.8";"9449";"34.1";"19";"36.3";"53.1";"0";"0";"0";"88.5";"19";"3.4";"2.1";"A";"A";"A";"A"
"1H";"2021-11-30T14:00:00Z";"2021-11-30T15:00:00Z";"1.6";"1.7";"7136";"27.2";"17.5";"33.4";"44.7";"0";"0";"0";"86.6";"22";"3.7";"1";"A";"A";"A";"A"
"1H";"2021-11-30T15:00:00Z";"2021-11-30T16:00:00Z";"3.5";"4.4";"5034";"26.1";"15.6";"29.9";"41.7";"0";"0";"0";"80.5";"22";"4.1";"0.4";"A";"A";"A";"A"
"1H";"2021-11-30T16:00:00Z";"2021-11-30T17:00:00Z";"2.6";"2.7";"5568";"14";"10.2";"19.5";"24.2";"0";"0";"0";"84.1";"13";"3.2";"-0.2";"A";"A";"A";"A"
"1H";"2021-11-30T17:00:00Z";"2021-11-30T18:00:00Z";"4.2";"4.4";"9704";"9";"11.5";"22";"20.5";"0";"0";"0";"81.9";"4";"2.1";"-0.1";"A";"A";"A";"A"
"1H";"2021-11-30T18:00:00Z";"2021-11-30T19:00:00Z";"4.6";"4.7";"7146";"3.4";"8.1";"15.5";"11.5";"0";"0";"0";"78.9";"327";"2.7";"-0.3";"A";"A";"A";"A"
"1H";"2021-11-30T19:00:00Z";"2021-11-30T20:00:00Z";"4.1";"4.3";"7522";"2.7";"8.2";"15.7";"10.9";"0";"0";"0";"75.1";"316";"2";"-999";"A";"A";"A";"A"
"1H";"2021-11-30T20:00:00Z";"2021-11-30T21:00:00Z";"6.1";"6.3";"8414";"3.3";"9.8";"18.8";"13.1";"0";"0";"0";"76.7";"296";"0.8";"0.1";"A";"A";"A";"A"
"1H";"2021-11-30T21:00:00Z";"2021-11-30T22:00:00Z";"6.1";"6.3";"8677";"6.5";"12.7";"24.4";"19.2";"0";"0";"0";"80.1";"251";"0.6";"-0.2";"A";"A";"A";"A"
"1H";"2021-11-30T22:00:00Z";"2021-11-30T23:00:00Z";"5.4";"5.5";"10404";"4.5";"14.6";"27.8";"19";"0";"0";"0";"80.5";"204";"0.8";"-0.1";"A";"A";"A";"A"
"1H";"2021-11-30T23:00:00Z";"2021-12-01T00:00:00Z";"4.3";"4.5";"9882";"4.6";"12.5";"24";"17.1";"0";"0";"0";"81.1";"188";"0.6";"-0.3";"A";"A";"A";"A"
"1H";"2021-12-01T00:00:00Z";"2021-12-01T01:00:00Z";"4.7";"5";"8883";"0";"0";"0";"0";"0";"0";"0";"81.9";"160";"1.1";"-0.2";"A";"A";"NotAvailable";"A"
"1H";"2021-12-01T01:00:00Z";"2021-12-01T02:00:00Z";"4";"4.1";"9144";"0";"0";"0";"0";"0";"0";"0";"83";"144";"1.2";"-0.2";"A";"A";"NotAvailable";"A"
"1H";"2021-12-01T02:00:00Z";"2021-12-01T03:00:00Z";"3.3";"3.4";"6382";"12.1";"12.9";"24.7";"25";"0";"0";"0";"85.7";"115";"1.5";"0.2";"A";"A";"A";"A"
"1H";"2021-12-01T03:00:00Z";"2021-12-01T04:00:00Z";"2.4";"2.6";"6777";"4.3";"6.4";"12.2";"10.7";"0";"0";"0";"84.4";"147";"1.6";"1.5";"A";"A";"A";"A"
"1H";"2021-12-01T04:00:00Z";"2021-12-01T05:00:00Z";"2.2";"2.3";"7276";"6.4";"8.3";"15.9";"14.7";"0";"0";"0";"83.8";"128";"1.8";"2.2";"A";"A";"A";"A"
"1H";"2021-12-01T05:00:00Z";"2021-12-01T06:00:00Z";"2.9";"3.5";"14165";"13.4";"18.3";"34.9";"31.6";"0";"0";"0";"82.3";"131";"2.1";"2.7";"A";"A";"A";"A"
"1H";"2021-12-01T06:00:00Z";"2021-12-01T07:00:00Z";"3.5";"4.1";"15041";"21.2";"22.3";"42.6";"43.5";"0";"0";"0";"82.4";"133";"2.5";"3.2";"A";"A";"B";"B"
"1H";"2021-12-01T07:00:00Z";"2021-12-01T08:00:00Z";"3.7";"4.1";"6998";"14.2";"17.2";"32.9";"31.4";"0";"0";"0";"89.7";"125";"3.9";"2.3";"A";"A";"A";"A"
"1H";"2021-12-01T08:00:00Z";"2021-12-01T09:00:00Z";"1.5";"1.6";"15917";"9.7";"11.7";"22.3";"21.3";"0";"0";"0";"92.7";"128";"5.9";"2";"A";"A";"A";"A"
"1H";"2021-12-01T09:00:00Z";"2021-12-01T10:00:00Z";"1.7";"1.9";"7390";"11.2";"13.4";"25.6";"24.6";"0";"0";"0";"93.5";"132";"6.8";"1.8";"A";"A";"A";"A"
"1H";"2021-12-01T10:00:00Z";"2021-12-01T11:00:00Z";"1.6";"1.8";"7655";"11.2";"13.3";"25.5";"24.5";"0";"0";"0";"94.4";"128";"7.4";"1.5";"A";"A";"A";"A"
"1H";"2021-12-01T11:00:00Z";"2021-12-01T12:00:00Z";"1.9";"2";"7498";"9.3";"12.5";"24";"21.8";"0";"0";"0";"95.1";"126";"7.7";"2.1";"A";"A";"A";"A"
"1H";"2021-12-01T12:00:00Z";"2021-12-01T13:00:00Z";"1.8";"1.9";"6326";"10.6";"12.1";"23.2";"22.7";"0";"0";"0";"95.2";"128";"7.8";"3.4";"A";"A";"A";"A"
"1H";"2021-12-01T13:00:00Z";"2021-12-01T14:00:00Z";"2.8";"3";"11006";"17.8";"21.3";"40.8";"39.1";"0";"0";"0";"95.9";"129";"7.3";"5.4";"A";"A";"B";"B"
"1H";"2021-12-01T14:00:00Z";"2021-12-01T15:00:00Z";"2.8";"3";"6069";"10";"16.2";"31.1";"26.3";"0";"0";"0";"94.9";"126";"6.1";"7.2";"A";"A";"A";"A"
"1H";"2021-12-01T15:00:00Z";"2021-12-01T16:00:00Z";"2.3";"2.5";"6010";"9";"12.6";"24.2";"21.7";"0";"0";"0";"92.8";"139";"2.5";"7.4";"A";"A";"A";"A"
"1H";"2021-12-01T16:00:00Z";"2021-12-01T17:00:00Z";"3";"3.3";"4501";"6.5";"12.2";"23.4";"18.7";"0";"0";"0";"92.4";"174";"3.8";"7.5";"A";"A";"A";"A"
"1H";"2021-12-01T17:00:00Z";"2021-12-01T18:00:00Z";"2.7";"3.1";"5489";"7.4";"9.8";"18.8";"17.2";"0";"0";"0";"90.6";"169";"4.1";"7.1";"A";"A";"A";"A"
"1H";"2021-12-01T18:00:00Z";"2021-12-01T19:00:00Z";"3.1";"3.4";"5971";"5.9";"9.5";"18.1";"15.4";"0";"0";"0";"91";"180";"3.7";"6.2";"A";"A";"A";"A"
"1H";"2021-12-01T19:00:00Z";"2021-12-01T20:00:00Z";"3.2";"3.5";"4934";"7";"8.4";"16.2";"15.4";"0";"0";"0";"92.9";"153";"2.6";"6";"A";"A";"A";"A"
"1H";"2021-12-01T20:00:00Z";"2021-12-01T21:00:00Z";"5.4";"5.6";"4882";"8.6";"11.3";"21.5";"19.9";"0";"0";"0";"94.3";"105";"1.5";"5.8";"A";"A";"A";"A"
"1H";"2021-12-01T21:00:00Z";"2021-12-01T22:00:00Z";"3";"3.1";"10803";"14.9";"15.9";"30.4";"30.8";"0";"0";"0";"95.3";"95";"1.3";"5.7";"A";"A";"A";"A"
"1H";"2021-12-01T22:00:00Z";"2021-12-01T23:00:00Z";"1.4";"1.4";"3302";"9";"6.5";"12.5";"15.6";"0";"0";"0";"95.5";"51";"3.4";"3.4";"A";"A";"A";"A"
"1H";"2021-12-01T23:00:00Z";"2021-12-02T00:00:00Z";"0.7";"0.7";"1046";"3.3";"3.6";"6.8";"6.9";"0";"0";"0";"95.2";"29";"4.8";"1.9";"A";"A";"A";"A"
"1H";"2021-12-02T00:00:00Z";"2021-12-02T01:00:00Z";"0.3";"0.3";"950";"3.5";"4.5";"8.6";"8";"0";"0";"0";"96.3";"6";"5";"0.4";"A";"A";"A";"A"
"1H";"2021-12-02T01:00:00Z";"2021-12-02T02:00:00Z";"0.4";"0.4";"666";"1.2";"1.8";"3.4";"3";"0";"0";"0";"98.1";"350";"6.5";"-0.2";"A";"A";"A";"A"
"1H";"2021-12-02T02:00:00Z";"2021-12-02T03:00:00Z";"0.6";"0.7";"627";"0.9";"2.4";"4.5";"3.3";"0";"0";"0";"98.9";"347";"7.3";"-0.3";"A";"A";"A";"A"
"1H";"2021-12-02T03:00:00Z";"2021-12-02T04:00:00Z";"1.3";"1.5";"1096";"1.2";"3.1";"5.9";"4.3";"0";"0";"0";"98.9";"345";"7.7";"-0.2";"A";"A";"A";"A"
"1H";"2021-12-02T04:00:00Z";"2021-12-02T05:00:00Z";"3.3";"4.4";"1469";"2.2";"2.9";"5.6";"5.1";"0";"0";"0";"98.9";"344";"7.6";"-999";"A";"A";"A";"A"
"1H";"2021-12-02T05:00:00Z";"2021-12-02T06:00:00Z";"2.5";"2.9";"2224";"5.4";"6.4";"12.3";"11.8";"0";"0";"0";"99";"344";"7.8";"-999";"A";"A";"A";"A"
"1H";"2021-12-02T06:00:00Z";"2021-12-02T07:00:00Z";"2.4";"2.8";"3138";"7";"8.7";"16.6";"15.7";"0";"0";"0";"98.9";"341";"6.8";"-999";"A";"A";"A";"A"
"1H";"2021-12-02T07:00:00Z";"2021-12-02T08:00:00Z";"2.5";"2.9";"4825";"6.7";"9.3";"17.7";"15.9";"0";"0";"0";"98.3";"343";"7.2";"0.1";"A";"A";"A";"A"
"1H";"2021-12-02T08:00:00Z";"2021-12-02T09:00:00Z";"2.5";"2.9";"3783";"6.3";"8.6";"16.5";"14.9";"0";"0";"0";"96.6";"341";"6.4";"0.4";"A";"A";"A";"A"
"1H";"2021-12-02T09:00:00Z";"2021-12-02T10:00:00Z";"2.7";"3.4";"4569";"6.4";"10.2";"19.5";"16.6";"0";"0";"0";"92.3";"336";"5.6";"0.7";"A";"A";"A";"A"
"1H";"2021-12-02T10:00:00Z";"2021-12-02T11:00:00Z";"2.6";"3.2";"6863";"10.2";"9.8";"18.7";"20";"0";"0";"0";"88.5";"337";"5.3";"0.9";"A";"A";"A";"A"
"1H";"2021-12-02T11:00:00Z";"2021-12-02T12:00:00Z";"2.4";"2.8";"4149";"5.8";"8.8";"16.9";"14.6";"0";"0";"0";"83.8";"334";"4.4";"1.4";"A";"A";"A";"A"
"1H";"2021-12-02T12:00:00Z";"2021-12-02T13:00:00Z";"2.8";"3.4";"4726";"8.1";"9.5";"18.1";"17.6";"0";"0";"0";"80.5";"327";"5";"1.6";"A";"A";"A";"A"
"1H";"2021-12-02T13:00:00Z";"2021-12-02T14:00:00Z";"3.2";"3.8";"5132";"8.2";"9.8";"18.8";"18";"0";"0";"0";"82";"328";"4.7";"1.6";"A";"A";"A";"A"
"1H";"2021-12-02T14:00:00Z";"2021-12-02T15:00:00Z";"2.7";"3.2";"6041";"7.5";"11.2";"21.3";"18.6";"0";"0";"0";"79";"326";"4.2";"1.5";"A";"A";"A";"A"
"1H";"2021-12-02T15:00:00Z";"2021-12-02T16:00:00Z";"3.6";"4.3";"8376";"5";"14.3";"27.3";"19.3";"0";"0";"0";"74.6";"320";"3.4";"1.2";"A";"A";"A";"A"
"1H";"2021-12-02T16:00:00Z";"2021-12-02T17:00:00Z";"4.6";"5.4";"10033";"6.8";"14.9";"28.5";"21.7";"0";"0";"0";"77.2";"316";"2.7";"0.6";"A";"A";"A";"A"
"1H";"2021-12-02T17:00:00Z";"2021-12-02T18:00:00Z";"5.4";"6.4";"11338";"5.2";"13.4";"25.7";"18.6";"0";"0";"0";"75.1";"306";"2.3";"0.6";"A";"A";"A";"A"
"1H";"2021-12-02T18:00:00Z";"2021-12-02T19:00:00Z";"9";"10.1";"13847";"4.9";"18.3";"35";"23.2";"0";"0";"0";"79.4";"306";"2.1";"0.3";"A";"A";"A";"A"
"1H";"2021-12-02T19:00:00Z";"2021-12-02T20:00:00Z";"7.8";"9.3";"17928";"14";"24.4";"46.6";"38.4";"0";"0";"0";"82.6";"272";"1.4";"0.1";"A";"A";"B";"B"
"1H";"2021-12-02T20:00:00Z";"2021-12-02T21:00:00Z";"6.8";"7.7";"12833";"5.4";"15.8";"30.3";"21.3";"0";"0";"0";"81.1";"249";"1.4";"0.3";"A";"A";"A";"A"
"1H";"2021-12-02T21:00:00Z";"2021-12-02T22:00:00Z";"4.1";"4.6";"7408";"3.4";"8.2";"15.7";"11.6";"0";"0";"0";"81.8";"225";"2";"0.9";"A";"A";"A";"A"
"1H";"2021-12-02T22:00:00Z";"2021-12-02T23:00:00Z";"3.6";"3.9";"5807";"1.8";"5.6";"10.8";"7.4";"0";"0";"0";"86.1";"213";"2.5";"0.9";"A";"A";"A";"A"
"1H";"2021-12-02T23:00:00Z";"2021-12-03T00:00:00Z";"4.1";"4.6";"5259";"1.4";"5.2";"10";"6.6";"0";"0";"0";"89.2";"226";"2.8";"0.7";"A";"A";"A";"A"
"1H";"2021-12-03T00:00:00Z";"2021-12-03T01:00:00Z";"4.4";"5.1";"4598";"1.6";"5.4";"10.3";"7";"0";"0";"0";"89.1";"248";"2.6";"0.7";"A";"A";"A";"A"
"1H";"2021-12-03T01:00:00Z";"2021-12-03T02:00:00Z";"3.5";"4.2";"3096";"1.2";"3.5";"6.6";"4.6";"0";"0";"0";"87.1";"263";"2.5";"1.1";"A";"A";"A";"A"
"1H";"2021-12-03T02:00:00Z";"2021-12-03T03:00:00Z";"3.1";"3.9";"3073";"1.4";"3.1";"5.9";"4.5";"0";"0";"0";"84.8";"263";"2.2";"1.2";"A";"A";"A";"A"
"1H";"2021-12-03T03:00:00Z";"2021-12-03T04:00:00Z";"2.9";"3.4";"3790";"3";"5.2";"9.9";"8.2";"0";"0";"0";"88.6";"262";"1.8";"0.9";"A";"A";"A";"A"
"1H";"2021-12-03T04:00:00Z";"2021-12-03T05:00:00Z";"2.4";"2.8";"3615";"2.7";"5.8";"11.2";"8.5";"0";"0";"0";"91.2";"267";"2.3";"1.3";"A";"A";"A";"A"
"1H";"2021-12-03T05:00:00Z";"2021-12-03T06:00:00Z";"2.5";"2.9";"4919";"3.7";"9.5";"18.1";"13.1";"0";"0";"0";"90.9";"271";"2";"1.5";"A";"A";"A";"A"
"1H";"2021-12-03T06:00:00Z";"2021-12-03T07:00:00Z";"3.1";"3.6";"8932";"4.7";"16.4";"31.3";"21.1";"0";"0";"0";"91.2";"265";"1.8";"1.6";"A";"A";"A";"A"
"1H";"2021-12-03T07:00:00Z";"2021-12-03T08:00:00Z";"3.7";"4.4";"10743";"6.8";"22.3";"42.7";"29.1";"0";"0";"0";"90.7";"266";"1.7";"1.8";"A";"A";"B";"B"
