MeanValueType;StartUtc;EndUtc;PM2_5;PM10;PN;NO;NO2;NO2_Microgram;NOx;BC;BC_FF;BC_WB;RH;WD;WS;Temp;PM2_5Index;PM10Index;NO2Index;CphIndex
"1H";"2021-11-06T15:00:00Z";"2021-11-06T16:00:00Z";"7";"7.5";"4441";"9.2";"8.4";"16.1";"17.6";"0";"0";"0";"91.6";"235";"3.9";"10.6";"A";"A";"A";"A"
"1H";"2021-11-06T16:00:00Z";"2021-11-06T17:00:00Z";"10.8";"11.4";"5092";"9.6";"8.9";"17.1";"18.5";"0";"0";"0";"91.7";"233";"3.7";"10.5";"A";"A";"A";"A"
"1H";"2021-11-06T17:00:00Z";"2021-11-06T18:00:00Z";"11.2";"11.6";"4671";"9.2";"7.2";"13.8";"16.4";"0";"0";"0";"92.6";"232";"3.5";"10.2";"A";"A";"A";"A"
"1H";"2021-11-06T18:00:00Z";"2021-11-06T19:00:00Z";"8.1";"8.6";"4357";"9.1";"6.5";"12.5";"15.7";"0";"0";"0";"93.5";"223";"3.2";"10.3";"A";"A";"A";"A"
"1H";"2021-11-06T19:00:00Z";"2021-11-06T20:00:00Z";"12.7";"13.9";"4000";"9.1";"6.1";"11.7";"15.2";"0";"0";"0";"91.2";"219";"3.3";"10.5";"A";"A";"A";"A"
"1H";"2021-11-06T20:00:00Z";"2021-11-06T21:00:00Z";"14.3";"15.6";"3829";"9.4";"6.1";"11.7";"15.5";"0";"0";"0";"88.9";"228";"3.9";"10.5";"A";"A";"A";"A"
"1H";"2021-11-06T21:00:00Z";"2021-11-06T22:00:00Z";"15.9";"17.1";"3254";"8.8";"6.2";"11.8";"14.9";"0";"0";"0";"88.6";"226";"4.4";"10.3";"A";"A";"A";"A"
"1H";"2021-11-06T22:00:00Z";"2021-11-06T23:00:00Z";"15.8";"16.8";"3002";"6.8";"5.4";"10.4";"12.3";"0";"0";"0";"89.8";"217";"4.5";"10";"A";"A";"A";"A"
"1H";"2021-11-06T23:00:00Z";"2021-11-07T00:00:00Z";"15.1";"15.9";"2597";"6";"4.6";"8.7";"10.6";"0";"0";"0";"90.7";"218";"4.1";"9.8";"A";"A";"A";"A"
"1H";"2021-11-07T00:00:00Z";"2021-11-07T01:00:00Z";"13.3";"13.9";"2353";"6.4";"4.1";"7.9";"10.5";"0";"0";"0";"92.1";"207";"4.6";"9.8";"A";"A";"A";"A"
"1H";"2021-11-07T01:00:00Z";"2021-11-07T02:00:00Z";"11.5";"12.1";"2082";"5.1";"4.3";"8.1";"9.4";"0";"0";"0";"91.7";"212";"5.3";"9.9";"A";"A";"A";"A"
"1H";"2021-11-07T02:00:00Z";"2021-11-07T03:00:00Z";"7.1";"7.4";"1671";"5.4";"3.5";"6.8";"9";"0";"0";"0";"91.7";"224";"5.4";"10.1";"A";"A";"A";"A"
"1H";"2021-11-07T03:00:00Z";"2021-11-07T04:00:00Z";"4.9";"5.2";"1625";"5.7";"3.5";"6.8";"9.2";"0";"0";"0";"91.9";"234";"4.9";"10.2";"A";"A";"A";"A"
"1H";"2021-11-07T04:00:00Z";"2021-11-07T05:00:00Z";"4.1";"4.6";"1614";"6.2";"3.2";"6.2";"9.4";"0";"0";"0";"92.4";"235";"4.6";"10.2";"A";"A";"A";"A"
"1H";"2021-11-07T05:00:00Z";"2021-11-07T06:00:00Z";"3.5";"4.1";"1688";"6.7";"4.3";"8.2";"11";"0";"0";"0";"91.5";"236";"4";"10";"A";"A";"A";"A"
"1H";"2021-11-07T06:00:00Z";"2021-11-07T07:00:00Z";"4.5";"5.6";"1320";"4.6";"2.9";"5.6";"7.6";"0";"0";"0";"89.6";"255";"4.4";"9.6";"A";"A";"A";"A"
"1H";"2021-11-07T07:00:00Z";"2021-11-07T08:00:00Z";"5";"6.2";"1726";"5.4";"3.4";"6.4";"8.8";"0";"0";"0";"89";"272";"4.4";"9.5";"A";"A";"A";"A"
"1H";"2021-11-07T08:00:00Z";"2021-11-07T09:00:00Z";"3.8";"4.8";"2218";"5.6";"3.9";"7.5";"9.5";"0";"0";"0";"87.2";"273";"4.3";"9.4";"A";"A";"A";"A"
"1H";"2021-11-07T09:00:00Z";"2021-11-07T10:00:00Z";"4.1";"5.3";"2211";"6.1";"4.3";"8.3";"10.5";"0";"0";"0";"81.6";"271";"4.2";"9.7";"A";"A";"A";"A"
"1H";"2021-11-07T10:00:00Z";"2021-11-07T11:00:00Z";"4.4";"5.8";"2306";"6";"4.4";"8.4";"10.4";"0";"0";"0";"77.3";"273";"4.9";"10.2";"A";"A";"A";"A"
"1H";"2021-11-07T11:00:00Z";"2021-11-07T12:00:00Z";"4.1";"6";"2637";"6.6";"4.8";"9.2";"11.4";"0";"0";"0";"71.1";"274";"5.6";"10.7";"A";"A";"A";"A"
"1H";"2021-11-07T12:00:00Z";"2021-11-07T13:00:00Z";"3.7";"5.6";"2558";"6.1";"4.2";"8";"10.2";"0";"0";"0";"69.1";"274";"5.7";"10.5";"A";"A";"A";"A"
"1H";"2021-11-07T13:00:00Z";"2021-11-07T14:00:00Z";"3.4";"4.8";"3212";"6.1";"5.7";"10.9";"11.8";"0";"0";"0";"70.1";"274";"6.2";"10";"A";"A";"A";"A"
"1H";"2021-11-07T14:00:00Z";"2021-11-07T15:00:00Z";"2.6";"3.9";"3845";"7.1";"7";"13.4";"14.1";"0";"0";"0";"69.7";"269";"5";"9.9";"A";"A";"A";"A"
"1H";"2021-11-07T15:00:00Z";"2021-11-07T16:00:00Z";"2.6";"3.5";"6341";"8.8";"9.9";"18.9";"18.7";"0";"0";"0";"73.5";"263";"4.2";"9.3";"A";"A";"A";"A"
"1H";"2021-11-07T16:00:00Z";"2021-11-07T17:00:00Z";"2.3";"2.7";"7254";"9.7";"10.2";"19.4";"19.9";"0";"0";"0";"79.9";"257";"3.8";"8.7";"A";"A";"A";"A"
"1H";"2021-11-07T17:00:00Z";"2021-11-07T18:00:00Z";"3.4";"3.9";"9806";"11.3";"11.2";"21.4";"22.5";"0";"0";"0";"88";"260";"3.5";"8.4";"A";"A";"A";"A"
"1H";"2021-11-07T18:00:00Z";"2021-11-07T19:00:00Z";"4.7";"5.3";"10176";"13.3";"13.6";"26";"26.9";"0";"0";"0";"91.2";"247";"2.3";"8.4";"A";"A";"A";"A"
"1H";"2021-11-07T19:00:00Z";"2021-11-07T20:00:00Z";"5.4";"6.1";"6593";"8.9";"9.4";"18";"18.3";"0";"0";"0";"91.8";"272";"1.4";"8.5";"A";"A";"A";"A"
"1H";"2021-11-07T20:00:00Z";"2021-11-07T21:00:00Z";"5.3";"6";"5346";"7.6";"7.3";"14";"15";"0";"0";"0";"92.5";"279";"1.6";"8";"A";"A";"A";"A"
"1H";"2021-11-07T21:00:00Z";"2021-11-07T22:00:00Z";"6.3";"7.2";"5524";"13.5";"7.9";"15.1";"21.4";"0";"0";"0";"93.6";"278";"1.9";"7.4";"A";"A";"A";"A"
"1H";"2021-11-07T22:00:00Z";"2021-11-07T23:00:00Z";"5.1";"5.8";"5262";"11.7";"6.7";"12.9";"18.5";"0";"0";"0";"93.7";"294";"2.1";"7.6";"A";"A";"A";"A"
"1H";"2021-11-07T23:00:00Z";"2021-11-08T00:00:00Z";"4.7";"5.5";"3743";"16";"5.9";"11.3";"21.9";"0";"0";"0";"93.4";"299";"2.3";"8.1";"A";"A";"A";"A"
"1H";"2021-11-08T00:00:00Z";"2021-11-08T01:00:00Z";"3";"3.8";"2424";"11.7";"4.2";"8";"15.9";"0";"0";"0";"90.9";"310";"2.6";"8.5";"A";"A";"A";"A"
"1H";"2021-11-08T01:00:00Z";"2021-11-08T02:00:00Z";"1.5";"1.9";"1219";"9.4";"2.8";"5.4";"12.2";"0";"0";"0";"85.5";"315";"3.1";"8.5";"A";"A";"A";"A"
"1H";"2021-11-08T02:00:00Z";"2021-11-08T03:00:00Z";"1.1";"1.4";"1140";"12.1";"3";"5.8";"15.2";"0";"0";"0";"90.5";"312";"3.2";"7.9";"A";"A";"A";"A"
"1H";"2021-11-08T03:00:00Z";"2021-11-08T04:00:00Z";"1.5";"1.8";"1760";"14.6";"4.3";"8.2";"18.8";"0";"0";"0";"92.9";"309";"2.2";"7.8";"A";"A";"A";"A"
"1H";"2021-11-08T04:00:00Z";"2021-11-08T05:00:00Z";"1.2";"1.5";"3208";"11.3";"6.1";"11.6";"17.4";"0";"0";"0";"89.1";"332";"2.6";"8";"A";"A";"A";"A"
"1H";"2021-11-08T05:00:00Z";"2021-11-08T06:00:00Z";"1.7";"2.1";"9707";"23.8";"15.2";"29.1";"39";"0";"0";"0";"86.6";"331";"1.6";"8";"A";"A";"A";"A"
"1H";"2021-11-08T06:00:00Z";"2021-11-08T07:00:00Z";"1.4";"1.7";"2939";"8.6";"8.4";"16.1";"17";"0";"0";"0";"88.3";"346";"1.2";"7.5";"A";"A";"A";"A"
"1H";"2021-11-08T07:00:00Z";"2021-11-08T08:00:00Z";"1.6";"2.1";"2863";"8.8";"8.8";"16.9";"17.6";"0";"0";"0";"91.7";"32";"1.5";"7";"A";"A";"A";"A"
"1H";"2021-11-08T08:00:00Z";"2021-11-08T09:00:00Z";"1.2";"1.5";"2378";"8.8";"6.2";"11.9";"15";"0";"0";"0";"89";"27";"0.8";"7.3";"A";"A";"A";"A"
"1H";"2021-11-08T09:00:00Z";"2021-11-08T10:00:00Z";"1.6";"1.9";"2753";"8.7";"5.1";"9.8";"13.8";"0";"0";"0";"88";"67";"1.8";"7.3";"A";"A";"A";"A"
"1H";"2021-11-08T10:00:00Z";"2021-11-08T11:00:00Z";"1.7";"2";"2929";"10.9";"7.3";"13.9";"18.2";"0";"0";"0";"91.5";"76";"2";"6.9";"A";"A";"A";"A"
"1H";"2021-11-08T11:00:00Z";"2021-11-08T12:00:00Z";"1.7";"2";"5013";"9";"6.4";"12.2";"15.4";"0";"0";"0";"90.9";"100";"2.1";"6.8";"A";"A";"A";"A"
"1H";"2021-11-08T12:00:00Z";"2021-11-08T13:00:00Z";"1.7";"2";"3080";"9.5";"4.5";"8.6";"14";"0";"0";"0";"88.6";"83";"1.9";"6.8";"A";"A";"A";"A"
"1H";"2021-11-08T13:00:00Z";"2021-11-08T14:00:00Z";"2.8";"3.5";"3717";"9.7";"7.9";"15.1";"17.6";"0";"0";"0";"85.5";"85";"1.8";"7";"A";"A";"A";"A"
"1H";"2021-11-08T14:00:00Z";"2021-11-08T15:00:00Z";"3.2";"3.9";"3569";"8.4";"7";"13.3";"15.4";"0";"0";"0";"85.8";"109";"2.5";"6.9";"A";"A";"A";"A"
"1H";"2021-11-08T15:00:00Z";"2021-11-08T16:00:00Z";"2.6";"3.3";"3283";"7.3";"7.7";"14.7";"14.9";"0";"0";"0";"85.4";"91";"1.5";"6.6";"A";"A";"A";"A"
"1H";"2021-11-08T16:00:00Z";"2021-11-08T17:00:00Z";"3.1";"3.8";"3950";"7.4";"6";"11.5";"13.4";"0";"0";"0";"86.5";"99";"2";"6";"A";"A";"A";"A"
"1H";"2021-11-08T17:00:00Z";"2021-11-08T18:00:00Z";"3.3";"3.8";"3998";"6.8";"4.5";"8.6";"11.3";"0";"0";"0";"82.2";"112";"2.3";"5.9";"A";"A";"A";"A"
"1H";"2021-11-08T18:00:00Z";"2021-11-08T19:00:00Z";"2.9";"3.4";"3999";"5.7";"4";"7.6";"9.6";"0";"0";"0";"80.8";"109";"2";"5.9";"A";"A";"A";"A"
"1H";"2021-11-08T19:00:00Z";"2021-11-08T20:00:00Z";"3";"3.6";"4199";"8.7";"6.1";"11.7";"14.8";"0";"0";"0";"82.4";"111";"2.4";"5.6";"A";"A";"A";"A"
"1H";"2021-11-08T20:00:00Z";"2021-11-08T21:00:00Z";"2.4";"2.8";"3963";"9.9";"4.5";"8.6";"14.4";"0";"0";"0";"79.3";"111";"2.6";"5.9";"A";"A";"A";"A"
"1H";"2021-11-08T21:00:00Z";"2021-11-08T22:00:00Z";"2.1";"2.6";"3499";"6.8";"4.9";"9.3";"11.7";"0";"0";"0";"77.5";"119";"2.7";"6";"A";"A";"A";"A"
"1H";"2021-11-08T22:00:00Z";"2021-11-08T23:00:00Z";"2.2";"2.6";"2620";"6.4";"4.6";"8.7";"10.9";"0";"0";"0";"80.1";"115";"2.2";"5.7";"A";"A";"A";"A"
"1H";"2021-11-08T23:00:00Z";"2021-11-09T00:00:00Z";"2";"2.2";"2448";"6.6";"4.1";"7.9";"10.7";"0";"0";"0";"78.8";"125";"3.4";"6.1";"A";"A";"A";"A"
"1H";"2021-11-09T00:00:00Z";"2021-11-09T01:00:00Z";"1.4";"1.6";"3312";"7.5";"4.3";"8.2";"11.8";"0";"0";"0";"78.2";"128";"3.9";"6.7";"A";"A";"A";"A"
"1H";"2021-11-09T01:00:00Z";"2021-11-09T02:00:00Z";"1.2";"1.5";"1764";"8.4";"3.3";"6.3";"11.7";"0";"0";"0";"79";"133";"3.9";"7";"A";"A";"A";"A"
"1H";"2021-11-09T02:00:00Z";"2021-11-09T03:00:00Z";"1.3";"1.6";"2746";"8.7";"3.5";"6.7";"12.2";"0";"0";"0";"82.6";"135";"4.2";"7.2";"A";"A";"A";"A"
"1H";"2021-11-09T03:00:00Z";"2021-11-09T04:00:00Z";"1.5";"1.8";"2423";"10.3";"4.3";"8.1";"14.5";"0";"0";"0";"90.5";"141";"4.2";"7";"A";"A";"A";"A"
"1H";"2021-11-09T04:00:00Z";"2021-11-09T05:00:00Z";"1.8";"2.1";"2399";"9.2";"4.8";"9.2";"14";"0";"0";"0";"91.2";"147";"3.3";"7.5";"A";"A";"A";"A"
"1H";"2021-11-09T05:00:00Z";"2021-11-09T06:00:00Z";"1.6";"2";"2839";"10.2";"5.9";"11.3";"16.1";"0";"0";"0";"84.2";"159";"3";"7.9";"A";"A";"A";"A"
"1H";"2021-11-09T06:00:00Z";"2021-11-09T07:00:00Z";"2.2";"2.5";"4071";"11.4";"8.8";"16.8";"20.2";"0";"0";"0";"85.9";"167";"3.5";"8.1";"A";"A";"A";"A"
"1H";"2021-11-09T07:00:00Z";"2021-11-09T08:00:00Z";"3.9";"4.6";"4556";"13.9";"9.6";"18.3";"23.5";"0";"0";"0";"89.9";"163";"3.8";"8.7";"A";"A";"A";"A"
"1H";"2021-11-09T08:00:00Z";"2021-11-09T09:00:00Z";"4";"4.5";"4240";"10.1";"7";"13.3";"17.1";"0";"0";"0";"90.3";"167";"3.2";"9.3";"A";"A";"A";"A"
"1H";"2021-11-09T09:00:00Z";"2021-11-09T10:00:00Z";"4.4";"5.4";"4710";"10.8";"8.6";"16.4";"19.4";"0";"0";"0";"88.5";"192";"2.8";"9.7";"A";"A";"A";"A"
"1H";"2021-11-09T10:00:00Z";"2021-11-09T11:00:00Z";"5";"7";"4446";"9.9";"7.8";"15";"17.8";"0";"0";"0";"82.8";"203";"3.1";"10.1";"A";"A";"A";"A"
"1H";"2021-11-09T11:00:00Z";"2021-11-09T12:00:00Z";"5.7";"8.2";"4685";"9.8";"7.4";"14.1";"17.2";"0";"0";"0";"77.6";"200";"3.7";"10.3";"A";"A";"A";"A"
"1H";"2021-11-09T12:00:00Z";"2021-11-09T13:00:00Z";"5.9";"8.5";"4843";"8.7";"7.3";"13.9";"16";"0";"0";"0";"76.3";"196";"3.9";"10.4";"A";"A";"A";"A"
"1H";"2021-11-09T13:00:00Z";"2021-11-09T14:00:00Z";"7.4";"10";"4707";"9.1";"8.4";"16";"17.4";"0";"0";"0";"76";"199";"4";"10.6";"A";"A";"A";"A"
"1H";"2021-11-09T14:00:00Z";"2021-11-09T15:00:00Z";"8.4";"10.7";"5272";"8.1";"9.5";"18.3";"17.7";"0";"0";"0";"77";"213";"4.3";"10.5";"A";"A";"A";"A"
"1H";"2021-11-09T15:00:00Z";"2021-11-09T16:00:00Z";"11.9";"14.7";"5096";"7.2";"9.4";"18";"16.6";"0";"0";"0";"77.9";"221";"3.9";"10.5";"A";"A";"A";"A"
"1H";"2021-11-09T16:00:00Z";"2021-11-09T17:00:00Z";"14.6";"17.6";"5408";"7.1";"9.3";"17.8";"16.4";"0";"0";"0";"77.6";"218";"4.6";"10.5";"A";"A";"A";"A"
"1H";"2021-11-09T17:00:00Z";"2021-11-09T18:00:00Z";"15.5";"18.2";"4752";"5.4";"7.9";"15.2";"13.4";"0";"0";"0";"78.6";"224";"4.6";"10.3";"A";"A";"A";"A"
"1H";"2021-11-09T18:00:00Z";"2021-11-09T19:00:00Z";"15";"18.1";"5373";"5.7";"8.4";"16.1";"14.1";"0";"0";"0";"78.2";"227";"4.5";"10.5";"A";"A";"A";"A"
"1H";"2021-11-09T19:00:00Z";"2021-11-09T20:00:00Z";"14.9";"17.8";"5398";"6";"8.8";"16.9";"14.8";"0";"0";"0";"80.1";"231";"4.7";"10.4";"A";"A";"A";"A"
"1H";"2021-11-09T20:00:00Z";"2021-11-09T21:00:00Z";"15.5";"18.5";"4795";"6.5";"8.4";"16";"14.9";"0";"0";"0";"79.4";"227";"4.5";"10.4";"A";"A";"A";"A"
"1H";"2021-11-09T21:00:00Z";"2021-11-09T22:00:00Z";"14.6";"17.6";"3968";"6.3";"7.8";"14.9";"14.1";"0";"0";"0";"78.4";"230";"4.2";"10.4";"A";"A";"A";"A"
"1H";"2021-11-09T22:00:00Z";"2021-11-09T23:00:00Z";"14.7";"17.3";"3872";"5.9";"7.5";"14.3";"13.3";"0";"0";"0";"79.2";"225";"3.9";"10.4";"A";"A";"A";"A"
"1H";"2021-11-09T23:00:00Z";"2021-11-10T00:00:00Z";"15.5";"18";"3721";"5.6";"7.1";"13.5";"12.6";"0";"0";"0";"82.4";"227";"4.3";"10.1";"A";"A";"A";"A"
"1H";"2021-11-10T00:00:00Z";"2021-11-10T01:00:00Z";"16.2";"18.6";"3477";"0";"0";"0";"0";"0";"0";"0";"83.7";"227";"3.4";"10.1";"A";"A";"NotAvailable";"A"
"1H";"2021-11-10T01:00:00Z";"2021-11-10T02:00:00Z";"16.2";"18.4";"3154";"0";"0";"0";"0";"0";"0";"0";"85.6";"224";"3.1";"10.1";"A";"A";"NotAvailable";"A"
"1H";"2021-11-10T02:00:00Z";"2021-11-10T03:00:00Z";"14.6";"16.8";"3105";"6.4";"6.8";"12.9";"13.2";"0";"0";"0";"88.5";"210";"3.2";"9.9";"A";"A";"A";"A"
