MeanValueType;StartUtc;EndUtc;PM2_5;PM10;PN;NO;NO2;NO2_Microgram;NOx;BC;BC_FF;BC_WB;RH;WD;WS;Temp;PM2_5Index;PM10Index;NO2Index;CphIndex
"3H";"2022-01-19T02:00:00Z";"2022-01-19T05:00:00Z";"19.8";"20.1";"2054";"2.1";"5.3";"10.1";"7.4";"0";"0";"0";"94.2";"0";"0";"3.2";"A";"B";"A";"B"
"3H";"2022-01-19T05:00:00Z";"2022-01-19T08:00:00Z";"22.9";"23.2";"5574";"12.8";"15";"28.6";"27.7";"0";"0";"0";"92.1";"0";"0";"3.3";"B";"B";"A";"B"
"3H";"2022-01-19T08:00:00Z";"2022-01-19T11:00:00Z";"18.1";"18.4";"4598";"11.6";"12.8";"24.4";"24.3";"0";"0";"0";"88.3";"0";"0";"3.7";"A";"A";"A";"A"
"3H";"2022-01-19T11:00:00Z";"2022-01-19T14:00:00Z";"17";"17.4";"4665";"11.4";"11.2";"21.4";"22.6";"0";"0";"0";"86.4";"0";"0";"4.1";"A";"A";"A";"A"
"3H";"2022-01-19T14:00:00Z";"2022-01-19T17:00:00Z";"19.9";"20.4";"4686";"11.2";"11.9";"22.7";"23.1";"0";"0";"0";"90.7";"0";"0";"4.5";"A";"B";"A";"B"
"3H";"2022-01-19T17:00:00Z";"2022-01-19T20:00:00Z";"10.9";"11.3";"3566";"5.1";"8.9";"17";"14";"0";"0";"0";"90.3";"0";"0";"4.7";"A";"A";"A";"A"
"3H";"2022-01-19T20:00:00Z";"2022-01-19T23:00:00Z";"5.3";"7.7";"1350";"2";"4.2";"8";"6.2";"0";"0";"0";"60.5";"0";"0";"3.9";"A";"A";"A";"A"
"3H";"2022-01-19T23:00:00Z";"2022-01-20T02:00:00Z";"5";"14.8";"592";"0.5";"2.6";"4.9";"3.1";"0";"0";"0";"64.3";"0";"0";"2";"A";"A";"A";"A"
"3H";"2022-01-20T02:00:00Z";"2022-01-20T05:00:00Z";"3.1";"6";"702";"0.6";"3.4";"6.4";"3.9";"0";"0";"0";"73.1";"0";"0";"0.2";"A";"A";"A";"A"
"3H";"2022-01-20T05:00:00Z";"2022-01-20T08:00:00Z";"5";"11.8";"2053";"3.1";"7.3";"13.9";"10.4";"0";"0";"0";"61.8";"0";"0";"1.6";"A";"A";"A";"A"
"3H";"2022-01-20T08:00:00Z";"2022-01-20T11:00:00Z";"3.7";"8.5";"2393";"2.9";"7.8";"14.8";"10.6";"0";"0";"0";"58.7";"0";"0";"2.4";"A";"A";"A";"A"
"3H";"2022-01-20T11:00:00Z";"2022-01-20T14:00:00Z";"2.9";"6.6";"1974";"1.8";"5.1";"9.7";"6.9";"0";"0";"0";"45.3";"0";"0";"2.7";"A";"A";"A";"A"
"3H";"2022-01-20T14:00:00Z";"2022-01-20T17:00:00Z";"4.1";"16.2";"1891";"2";"5.4";"10.4";"7.4";"0";"0";"0";"48.8";"0";"0";"1.2";"A";"A";"A";"A"
"3H";"2022-01-20T17:00:00Z";"2022-01-20T20:00:00Z";"4.6";"14.1";"3057";"1.2";"4.6";"8.8";"5.8";"0";"0";"0";"48.2";"0";"0";"1.8";"A";"A";"A";"A"
"3H";"2022-01-20T20:00:00Z";"2022-01-20T23:00:00Z";"4.6";"11.5";"2467";"1";"4.4";"8.4";"5.4";"0";"0";"0";"51.6";"0";"0";"2.6";"A";"A";"A";"A"
"3H";"2022-01-20T23:00:00Z";"2022-01-21T02:00:00Z";"3.5";"7.7";"1299";"0.6";"3.6";"6.9";"4.2";"0";"0";"0";"51.3";"0";"0";"2.4";"A";"A";"A";"A"
"3H";"2022-01-21T02:00:00Z";"2022-01-21T05:00:00Z";"3.8";"8.4";"1727";"1";"4.9";"9.4";"6";"0";"0";"0";"59.6";"0";"0";"1.9";"A";"A";"A";"A"
"3H";"2022-01-21T05:00:00Z";"2022-01-21T08:00:00Z";"4.9";"9.1";"6483";"10.2";"16.5";"31.6";"26.7";"0";"0";"0";"70.8";"0";"0";"1.6";"A";"A";"A";"A"
"3H";"2022-01-21T08:00:00Z";"2022-01-21T11:00:00Z";"5.1";"12.3";"6960";"9.4";"14.5";"27.7";"23.9";"0";"0";"0";"73";"0";"0";"2.7";"A";"A";"A";"A"
"3H";"2022-01-21T11:00:00Z";"2022-01-21T14:00:00Z";"5.5";"21.6";"7022";"13.4";"14.7";"28.1";"28.1";"0";"0";"0";"68.2";"0";"0";"4.1";"A";"B";"A";"B"
"3H";"2022-01-21T14:00:00Z";"2022-01-21T17:00:00Z";"6.7";"8.5";"8660";"10.3";"17.6";"33.6";"27.9";"0";"0";"0";"85.6";"0";"0";"3.8";"A";"A";"A";"A"
"3H";"2022-01-21T17:00:00Z";"2022-01-21T20:00:00Z";"9.5";"11.6";"8043";"11.6";"19.6";"37.6";"31.3";"0";"0";"0";"94.3";"0";"0";"4.3";"A";"A";"A";"A"
"3H";"2022-01-21T20:00:00Z";"2022-01-21T23:00:00Z";"7.3";"8.8";"5551";"4.7";"12.3";"23.5";"16.9";"0";"0";"0";"92.7";"0";"0";"3.3";"A";"A";"A";"A"
"3H";"2022-01-21T23:00:00Z";"2022-01-22T02:00:00Z";"4.1";"4.9";"5133";"2.3";"8.7";"16.6";"11";"0";"0";"0";"87.3";"0";"0";"1.3";"A";"A";"A";"A"
"3H";"2022-01-22T02:00:00Z";"2022-01-22T05:00:00Z";"2.9";"3.4";"7806";"5.7";"13.8";"26.4";"19.5";"0";"0";"0";"83.2";"0";"0";"0.2";"A";"A";"A";"A"
"3H";"2022-01-22T05:00:00Z";"2022-01-22T08:00:00Z";"3.8";"4.8";"14215";"24.9";"23.2";"44.4";"48.1";"0";"0";"0";"79.2";"0";"0";"0.2";"A";"A";"B";"B"
"3H";"2022-01-22T08:00:00Z";"2022-01-22T11:00:00Z";"4.9";"9.5";"12800";"32.6";"27.6";"52.7";"60.1";"0";"0";"0";"67.8";"0";"0";"1.3";"A";"A";"B";"B"
"3H";"2022-01-22T11:00:00Z";"2022-01-22T14:00:00Z";"6.4";"34.8";"8004";"14.8";"17.2";"32.8";"32";"0";"0";"0";"59.1";"0";"0";"2.9";"A";"B";"A";"B"
"3H";"2022-01-22T14:00:00Z";"2022-01-22T17:00:00Z";"7.3";"17.9";"8967";"13.9";"18.1";"34.6";"32.1";"0";"0";"0";"70.4";"0";"0";"3.2";"A";"A";"A";"A"
"3H";"2022-01-22T17:00:00Z";"2022-01-22T20:00:00Z";"15.2";"15.9";"9258";"12.4";"18.5";"35.4";"30.9";"0";"0";"0";"91.8";"0";"0";"3.3";"A";"A";"A";"A"
"3H";"2022-01-22T20:00:00Z";"2022-01-22T23:00:00Z";"19.2";"20.3";"8568";"15.7";"18.5";"35.4";"34.2";"0";"0";"0";"96.1";"0";"0";"3.9";"A";"B";"A";"B"
"3H";"2022-01-22T23:00:00Z";"2022-01-23T02:00:00Z";"7.9";"8.7";"3502";"5.5";"10.4";"19.9";"15.9";"0";"0";"0";"93.9";"0";"0";"4.6";"A";"A";"A";"A"
"3H";"2022-01-23T02:00:00Z";"2022-01-23T05:00:00Z";"6";"6.5";"1302";"1.5";"5.5";"10.5";"7";"0";"0";"0";"93";"0";"0";"4.7";"A";"A";"A";"A"
"3H";"2022-01-23T05:00:00Z";"2022-01-23T08:00:00Z";"3.2";"3.3";"1422";"2.3";"7.2";"13.8";"9.5";"0";"0";"0";"96";"0";"0";"4.5";"A";"A";"A";"A"
"3H";"2022-01-23T08:00:00Z";"2022-01-23T11:00:00Z";"3.2";"3.5";"2115";"4.1";"10.2";"19.5";"14.3";"0";"0";"0";"96.4";"0";"0";"5.8";"A";"A";"A";"A"
"3H";"2022-01-23T11:00:00Z";"2022-01-23T14:00:00Z";"3.9";"4.2";"3697";"7.9";"13.8";"26.4";"21.7";"0";"0";"0";"94.4";"0";"0";"6.7";"A";"A";"A";"A"
"3H";"2022-01-23T14:00:00Z";"2022-01-23T17:00:00Z";"7.6";"8.2";"9133";"13.9";"18.2";"34.8";"32.1";"0";"0";"0";"91.6";"0";"0";"7.3";"A";"A";"A";"A"
"3H";"2022-01-23T17:00:00Z";"2022-01-23T20:00:00Z";"14.3";"15.6";"6773";"13.3";"14.5";"27.6";"27.7";"0";"0";"0";"92.5";"0";"0";"7.1";"A";"A";"A";"A"
"3H";"2022-01-23T20:00:00Z";"2022-01-23T23:00:00Z";"5.3";"6";"1504";"3.6";"6.4";"12.3";"10";"0";"0";"0";"94.1";"0";"0";"6.4";"A";"A";"A";"A"
"3H";"2022-01-23T23:00:00Z";"2022-01-24T02:00:00Z";"5.3";"6.5";"696";"1.3";"5.6";"10.7";"6.9";"0";"0";"0";"94.3";"0";"0";"5.8";"A";"A";"A";"A"
"3H";"2022-01-24T02:00:00Z";"2022-01-24T05:00:00Z";"4.4";"5.5";"1858";"2.2";"6.1";"11.7";"8.3";"0";"0";"0";"92.5";"0";"0";"6.1";"A";"A";"A";"A"
"3H";"2022-01-24T05:00:00Z";"2022-01-24T08:00:00Z";"6.2";"8.1";"7064";"15.8";"18.5";"35.3";"34.2";"0";"0";"0";"90.9";"0";"0";"5.9";"A";"A";"A";"A"
"3H";"2022-01-24T08:00:00Z";"2022-01-24T11:00:00Z";"6.7";"8.4";"8371";"20.4";"19.7";"37.7";"40.1";"0";"0";"0";"89.9";"0";"0";"5.5";"A";"A";"A";"A"
"3H";"2022-01-24T11:00:00Z";"2022-01-24T14:00:00Z";"6.2";"7.3";"7633";"12.3";"17.2";"32.9";"29.5";"0";"0";"0";"83.1";"0";"0";"5.6";"A";"A";"A";"A"
"3H";"2022-01-24T14:00:00Z";"2022-01-24T17:00:00Z";"7.7";"8.5";"4708";"9";"15.1";"28.9";"24.1";"0";"0";"0";"86.6";"0";"0";"5.3";"A";"A";"A";"A"
"3H";"2022-01-24T17:00:00Z";"2022-01-24T20:00:00Z";"9.3";"10.1";"5056";"6.9";"11.8";"22.6";"18.7";"0";"0";"0";"86.2";"0";"0";"5.3";"A";"A";"A";"A"
"3H";"2022-01-24T20:00:00Z";"2022-01-24T23:00:00Z";"11.7";"12.9";"3149";"3.9";"7.8";"15";"11.7";"0";"0";"0";"87.6";"0";"0";"5.4";"A";"A";"A";"A"
"3H";"2022-01-24T23:00:00Z";"2022-01-25T02:00:00Z";"11.6";"13.1";"1815";"1.1";"4.8";"9.2";"5.9";"0";"0";"0";"88.6";"0";"0";"5.6";"A";"A";"A";"A"
"3H";"2022-01-25T02:00:00Z";"2022-01-25T05:00:00Z";"9.4";"11.4";"1515";"1.9";"5.4";"10.3";"7.3";"0";"0";"0";"93.1";"0";"0";"5.7";"A";"A";"A";"A"
"3H";"2022-01-25T05:00:00Z";"2022-01-25T08:00:00Z";"6.2";"7.7";"6292";"11.9";"15.9";"30.5";"27.8";"0";"0";"0";"93.9";"0";"0";"6";"A";"A";"A";"A"
"3H";"2022-01-25T08:00:00Z";"2022-01-25T11:00:00Z";"4.6";"5.9";"6347";"9.8";"15.3";"29.3";"25.1";"0";"0";"0";"85.9";"0";"0";"5.9";"A";"A";"A";"A"
"3H";"2022-01-25T11:00:00Z";"2022-01-25T14:00:00Z";"4.7";"7.2";"6540";"7.4";"15.8";"30.2";"23.2";"0";"0";"0";"77.3";"0";"0";"6";"A";"A";"A";"A"
"3H";"2022-01-25T14:00:00Z";"2022-01-25T17:00:00Z";"5.9";"8.1";"10721";"11.8";"22.5";"43.1";"34.4";"0";"0";"0";"80.9";"0";"0";"5.9";"A";"A";"B";"B"
"3H";"2022-01-25T17:00:00Z";"2022-01-25T20:00:00Z";"10.9";"12.9";"17048";"15";"23.5";"44.9";"38.5";"0";"0";"0";"86.2";"0";"0";"4.4";"A";"A";"B";"B"
"3H";"2022-01-25T20:00:00Z";"2022-01-25T23:00:00Z";"9.5";"10.4";"6150";"6.9";"12.7";"24.2";"19.6";"0";"0";"0";"95.1";"0";"0";"5.4";"A";"A";"A";"A"
"3H";"2022-01-25T23:00:00Z";"2022-01-26T02:00:00Z";"10.8";"11.8";"1810";"0";"0";"0";"0";"0";"0";"0";"95.4";"0";"0";"5.9";"A";"A";"NotAvailable";"A"
"3H";"2022-01-26T02:00:00Z";"2022-01-26T05:00:00Z";"6.5";"7.3";"1128";"2.1";"4.8";"9.1";"6.9";"0";"0";"0";"93.7";"0";"0";"5.5";"A";"A";"A";"A"
"3H";"2022-01-26T05:00:00Z";"2022-01-26T08:00:00Z";"4.9";"5.6";"5869";"12";"11.5";"22";"23.5";"0";"0";"0";"91.7";"0";"0";"4.5";"A";"A";"A";"A"
"3H";"2022-01-26T08:00:00Z";"2022-01-26T11:00:00Z";"9.5";"10.5";"8419";"14.5";"13.1";"25";"27.6";"0";"0";"0";"88.4";"0";"0";"4.9";"A";"A";"A";"A"
"3H";"2022-01-26T11:00:00Z";"2022-01-26T14:00:00Z";"9.5";"11.3";"4735";"12.7";"10.8";"20.6";"23.5";"0";"0";"0";"87.8";"0";"0";"6.1";"A";"A";"A";"A"
"3H";"2022-01-26T14:00:00Z";"2022-01-26T17:00:00Z";"9.5";"11.7";"5490";"10.5";"11.7";"22.3";"22.2";"0";"0";"0";"85.6";"0";"0";"6.5";"A";"A";"A";"A"
"3H";"2022-01-26T17:00:00Z";"2022-01-26T20:00:00Z";"9.4";"11.5";"4857";"6.7";"10";"19.1";"16.7";"0";"0";"0";"86.7";"0";"0";"6.3";"A";"A";"A";"A"
"3H";"2022-01-26T20:00:00Z";"2022-01-26T23:00:00Z";"7.4";"8.6";"2476";"3.7";"6.5";"12.5";"10.2";"0";"0";"0";"84.5";"0";"0";"6.3";"A";"A";"A";"A"
"3H";"2022-01-26T23:00:00Z";"2022-01-27T02:00:00Z";"5";"5.5";"1091";"1.2";"4.2";"8";"5.4";"0";"0";"0";"82.8";"0";"0";"6.5";"A";"A";"A";"A"
"3H";"2022-01-27T02:00:00Z";"2022-01-27T05:00:00Z";"6.4";"6.6";"1187";"1.6";"5";"9.6";"6.6";"0";"0";"0";"90.6";"0";"0";"6.4";"A";"A";"A";"A"
"3H";"2022-01-27T05:00:00Z";"2022-01-27T08:00:00Z";"4.6";"4.9";"4152";"9.3";"10.3";"19.7";"19.6";"0";"0";"0";"93.3";"0";"0";"6.8";"A";"A";"A";"A"
"3H";"2022-01-27T08:00:00Z";"2022-01-27T11:00:00Z";"5.9";"6.8";"4325";"8.6";"10";"19.1";"18.6";"0";"0";"0";"82.2";"0";"0";"7.9";"A";"A";"A";"A"
"3H";"2022-01-27T11:00:00Z";"2022-01-27T14:00:00Z";"5";"6.7";"3192";"7.1";"8.7";"16.7";"15.9";"0";"0";"0";"72.9";"0";"0";"7.3";"A";"A";"A";"A"
"3H";"2022-01-27T14:00:00Z";"2022-01-27T17:00:00Z";"5.2";"8.2";"3301";"7.4";"9.5";"18.1";"16.8";"0";"0";"0";"70.5";"0";"0";"6.5";"A";"A";"A";"A"
"3H";"2022-01-27T17:00:00Z";"2022-01-27T20:00:00Z";"5.1";"6.1";"2910";"4.6";"7.1";"13.6";"11.7";"0";"0";"0";"81.9";"0";"0";"5.4";"A";"A";"A";"A"
"3H";"2022-01-27T20:00:00Z";"2022-01-27T23:00:00Z";"5.1";"6.7";"1596";"2.3";"5.5";"10.6";"7.9";"0";"0";"0";"78.8";"0";"0";"5.5";"A";"A";"A";"A"
"3H";"2022-01-27T23:00:00Z";"2022-01-28T02:00:00Z";"5";"8";"1173";"0.7";"3.9";"7.5";"4.6";"0";"0";"0";"69.3";"0";"0";"5.7";"A";"A";"A";"A"
"3H";"2022-01-28T02:00:00Z";"2022-01-28T05:00:00Z";"5.1";"8.6";"1496";"0.8";"4.3";"8.1";"5";"0";"0";"0";"70.9";"0";"0";"5.6";"A";"A";"A";"A"
"3H";"2022-01-28T05:00:00Z";"2022-01-28T08:00:00Z";"3.5";"7.1";"3458";"2.4";"7.7";"14.8";"10.1";"0";"0";"0";"66.3";"0";"0";"5.1";"A";"A";"A";"A"
"3H";"2022-01-28T08:00:00Z";"2022-01-28T11:00:00Z";"2.1";"5.9";"2579";"2.2";"6.1";"11.7";"8.3";"0";"0";"0";"51.8";"0";"0";"5.4";"A";"A";"A";"A"
"3H";"2022-01-28T11:00:00Z";"2022-01-28T14:00:00Z";"1.9";"4.8";"2399";"2.7";"6.8";"12.9";"9.4";"0";"0";"0";"38.6";"0";"0";"5.7";"A";"A";"A";"A"
"3H";"2022-01-28T14:00:00Z";"2022-01-28T17:00:00Z";"4.9";"11.7";"10390";"11.1";"22.1";"42.3";"33.2";"0";"0";"0";"48.4";"0";"0";"4.7";"A";"A";"B";"B"
"3H";"2022-01-28T17:00:00Z";"2022-01-28T20:00:00Z";"9";"12.1";"13229";"11.4";"18.7";"35.8";"30.2";"0";"0";"0";"77.2";"0";"0";"3.2";"A";"A";"A";"A"
"3H";"2022-01-28T20:00:00Z";"2022-01-28T23:00:00Z";"8.2";"11.1";"7195";"7";"12.8";"24.4";"19.8";"0";"0";"0";"78.8";"0";"0";"3.3";"A";"A";"A";"A"
"3H";"2022-01-28T23:00:00Z";"2022-01-29T02:00:00Z";"7.2";"9.3";"2843";"2.3";"6.5";"12.3";"8.8";"0";"0";"0";"85.8";"0";"0";"3.8";"A";"A";"A";"A"
"3H";"2022-01-29T02:00:00Z";"2022-01-29T05:00:00Z";"8.3";"8.5";"2437";"1.4";"5.6";"10.8";"7";"0";"0";"0";"93.9";"0";"0";"4.3";"A";"A";"A";"A"
"3H";"2022-01-29T05:00:00Z";"2022-01-29T08:00:00Z";"6";"6.1";"2498";"4.6";"8.4";"16";"12.9";"0";"0";"0";"95.8";"0";"0";"5.6";"A";"A";"A";"A"
"3H";"2022-01-29T08:00:00Z";"2022-01-29T11:00:00Z";"4.6";"4.7";"2646";"7.9";"8.8";"16.8";"16.7";"0";"0";"0";"95.2";"0";"0";"7.7";"A";"A";"A";"A"
"3H";"2022-01-29T11:00:00Z";"2022-01-29T14:00:00Z";"3.6";"3.8";"2645";"7.3";"7.7";"14.8";"15";"0";"0";"0";"90.8";"0";"0";"8.6";"A";"A";"A";"A"
"3H";"2022-01-29T14:00:00Z";"2022-01-29T17:00:00Z";"5.9";"6.5";"2555";"5.5";"6.9";"13.1";"12.3";"0";"0";"0";"83.3";"0";"0";"8.9";"A";"A";"A";"A"
"3H";"2022-01-29T17:00:00Z";"2022-01-29T20:00:00Z";"7.9";"9.9";"1852";"2.9";"5.2";"10";"8.1";"0";"0";"0";"70";"0";"0";"7.8";"A";"A";"A";"A"
"3H";"2022-01-29T20:00:00Z";"2022-01-29T23:00:00Z";"8.3";"11.6";"951";"2.3";"4.2";"8";"6.5";"0";"0";"0";"65.4";"0";"0";"6.5";"A";"A";"A";"A"
"3H";"2022-01-29T23:00:00Z";"2022-01-30T02:00:00Z";"8.2";"11.1";"647";"1";"3.1";"6";"4.1";"0";"0";"0";"63.4";"0";"0";"5.8";"A";"A";"A";"A"
"3H";"2022-01-30T02:00:00Z";"2022-01-30T05:00:00Z";"7.8";"11.2";"540";"0.5";"2.6";"4.9";"3.1";"0";"0";"0";"64";"0";"0";"6.4";"A";"A";"A";"A"
"3H";"2022-01-30T05:00:00Z";"2022-01-30T08:00:00Z";"6.2";"9.8";"615";"0.8";"3.1";"5.9";"3.9";"0";"0";"0";"59.1";"0";"0";"6.6";"A";"A";"A";"A"
"3H";"2022-01-30T08:00:00Z";"2022-01-30T11:00:00Z";"5.6";"9.5";"1229";"1.6";"4.2";"8.1";"5.8";"0";"0";"0";"56";"0";"0";"7";"A";"A";"A";"A"
"3H";"2022-01-30T11:00:00Z";"2022-01-30T14:00:00Z";"5.2";"8.9";"1708";"2.1";"4.9";"9.5";"7";"0";"0";"0";"53.5";"0";"0";"7";"A";"A";"A";"A"
"3H";"2022-01-30T14:00:00Z";"2022-01-30T17:00:00Z";"6.6";"12.4";"2615";"2.4";"7.3";"13.9";"9.7";"0";"0";"0";"59.4";"0";"0";"5.5";"A";"A";"A";"A"
"3H";"2022-01-30T17:00:00Z";"2022-01-30T20:00:00Z";"7.9";"15.5";"4450";"3.1";"10.2";"19.6";"13.3";"0";"0";"0";"68.4";"0";"0";"4.1";"A";"A";"A";"A"
"3H";"2022-01-30T20:00:00Z";"2022-01-30T23:00:00Z";"8.3";"13.1";"6490";"6.6";"15.1";"28.9";"21.7";"0";"0";"0";"77.1";"0";"0";"2.6";"A";"A";"A";"A"
"3H";"2022-01-30T23:00:00Z";"2022-01-31T02:00:00Z";"8.3";"11.9";"4651";"3.3";"10.8";"20.7";"14.2";"0";"0";"0";"85.6";"0";"0";"1.4";"A";"A";"A";"A"
"3H";"2022-01-31T02:00:00Z";"2022-01-31T05:00:00Z";"10.1";"14.8";"7256";"9.6";"15.5";"29.6";"25.1";"0";"0";"0";"88.1";"0";"0";"1";"A";"A";"A";"A"
"3H";"2022-01-31T05:00:00Z";"2022-01-31T08:00:00Z";"11.5";"17.2";"18225";"51.3";"31.6";"60.4";"82.9";"0";"0";"0";"87.3";"0";"0";"1.9";"A";"A";"B";"B"
"3H";"2022-01-31T08:00:00Z";"2022-01-31T11:00:00Z";"11";"22.8";"12098";"33.7";"29.2";"55.8";"62.9";"0";"0";"0";"80.7";"0";"0";"2.7";"A";"B";"B";"B"
"3H";"2022-01-31T11:00:00Z";"2022-01-31T14:00:00Z";"7.3";"24.5";"7806";"15.7";"20.5";"39.1";"36.2";"0";"0";"0";"66.6";"0";"0";"2.6";"A";"B";"A";"B"
"3H";"2022-01-31T14:00:00Z";"2022-01-31T17:00:00Z";"7.1";"20";"10091";"11.4";"25.3";"48.3";"36.6";"0";"0";"0";"62.4";"0";"0";"2";"A";"B";"B";"B"
"3H";"2022-01-31T17:00:00Z";"2022-01-31T20:00:00Z";"7.8";"13";"11406";"7.2";"20.2";"38.7";"27.4";"0";"0";"0";"63.7";"0";"0";"0.9";"A";"A";"A";"A"
"3H";"2022-01-31T20:00:00Z";"2022-01-31T23:00:00Z";"15.4";"19.3";"14883";"15.6";"24.7";"47.2";"40.3";"0";"0";"0";"76";"0";"0";"-0.4";"A";"A";"B";"B"
"3H";"2022-01-31T23:00:00Z";"2022-02-01T02:00:00Z";"9.8";"11.4";"9863";"7.5";"16.1";"30.7";"23.6";"0";"0";"0";"85.3";"0";"0";"-0.5";"A";"A";"A";"A"
"3H";"2022-02-01T02:00:00Z";"2022-02-01T05:00:00Z";"5.2";"6";"4057";"3.8";"9.2";"17.6";"13";"0";"0";"0";"93.7";"0";"0";"0.6";"A";"A";"A";"A"
"3H";"2022-02-01T05:00:00Z";"2022-02-01T08:00:00Z";"6.9";"9.7";"15859";"34.1";"30.5";"58.3";"64.5";"0";"0";"0";"89.6";"0";"0";"0.6";"A";"A";"B";"B"
"3H";"2022-02-01T08:00:00Z";"2022-02-01T11:00:00Z";"5.6";"7.2";"9566";"17.9";"21.7";"41.5";"39.6";"0";"0";"0";"88.4";"0";"0";"2.1";"A";"A";"B";"B"
"3H";"2022-02-01T11:00:00Z";"2022-02-01T14:00:00Z";"2.4";"2.7";"5628";"13.8";"14.8";"28.3";"28.6";"0";"0";"0";"94.3";"0";"0";"2.2";"A";"A";"A";"A"
"3H";"2022-02-01T14:00:00Z";"2022-02-01T17:00:00Z";"6.8";"7.7";"7560";"14.2";"18.2";"34.9";"32.5";"0";"0";"0";"93.1";"0";"0";"5.3";"A";"A";"A";"A"
"3H";"2022-02-01T17:00:00Z";"2022-02-01T20:00:00Z";"8.1";"9.8";"2746";"4.2";"8.7";"16.6";"12.9";"0";"0";"0";"84";"0";"0";"6";"A";"A";"A";"A"
"3H";"2022-02-01T20:00:00Z";"2022-02-01T23:00:00Z";"3.2";"4";"1540";"1.7";"6.5";"12.4";"8.2";"0";"0";"0";"83";"0";"0";"4.4";"A";"A";"A";"A"
"3H";"2022-02-01T23:00:00Z";"2022-02-02T02:00:00Z";"3.1";"3.7";"1444";"0";"0";"0";"0";"0";"0";"0";"91";"0";"0";"3.8";"A";"A";"NotAvailable";"A"
"3H";"2022-02-02T02:00:00Z";"2022-02-02T05:00:00Z";"7.3";"9.5";"1143";"1.2";"4.7";"9";"5.9";"0";"0";"0";"87.1";"0";"0";"4.7";"A";"A";"A";"A"
"3H";"2022-02-02T05:00:00Z";"2022-02-02T08:00:00Z";"3.7";"4.5";"4457";"4.6";"11.8";"22.6";"16.4";"0";"0";"0";"91.5";"0";"0";"3";"A";"A";"A";"A"
"3H";"2022-02-02T08:00:00Z";"2022-02-02T11:00:00Z";"2.6";"2.9";"2670";"2.7";"7";"13.3";"9.7";"0";"0";"0";"86.9";"0";"0";"1.6";"A";"A";"A";"A"
"3H";"2022-02-02T11:00:00Z";"2022-02-02T14:00:00Z";"2.4";"3.5";"3751";"3.7";"8.5";"16.3";"12.2";"0";"0";"0";"74.6";"0";"0";"2.7";"A";"A";"A";"A"
"3H";"2022-02-02T14:00:00Z";"2022-02-02T17:00:00Z";"5.5";"9.2";"8830";"13";"19.6";"37.5";"32.6";"0";"0";"0";"74.9";"0";"0";"2.9";"A";"A";"A";"A"
"3H";"2022-02-02T17:00:00Z";"2022-02-02T20:00:00Z";"12.6";"15.1";"16131";"21.4";"24";"45.9";"45.3";"0";"0";"0";"86.4";"0";"0";"1.9";"A";"A";"B";"B"
"3H";"2022-02-02T20:00:00Z";"2022-02-02T23:00:00Z";"9.4";"11.6";"14195";"14.2";"20.3";"38.9";"34.6";"0";"0";"0";"84.7";"0";"0";"1.3";"A";"A";"A";"A"
"3H";"2022-02-02T23:00:00Z";"2022-02-03T02:00:00Z";"5.9";"7.2";"4811";"2.3";"7.5";"14.4";"9.8";"0";"0";"0";"92";"0";"0";"2.7";"A";"A";"A";"A"
"3H";"2022-02-03T02:00:00Z";"2022-02-03T05:00:00Z";"6.5";"7.9";"4524";"4.7";"9.5";"18.2";"14.2";"0";"0";"0";"94.5";"0";"0";"3.7";"A";"A";"A";"A"
"3H";"2022-02-03T05:00:00Z";"2022-02-03T08:00:00Z";"12";"14.4";"17736";"47.3";"30.5";"58.4";"77.8";"0";"0";"0";"95.4";"0";"0";"4.1";"A";"A";"B";"B"
"3H";"2022-02-03T08:00:00Z";"2022-02-03T11:00:00Z";"10.1";"10.5";"6577";"21.5";"17.9";"34.2";"39.4";"0";"0";"0";"96.6";"0";"0";"4.6";"A";"A";"A";"A"
"3H";"2022-02-03T11:00:00Z";"2022-02-03T14:00:00Z";"6";"6.2";"6843";"17.7";"14.7";"28.1";"32.4";"0";"0";"0";"96.9";"0";"0";"4.9";"A";"A";"A";"A"
"3H";"2022-02-03T14:00:00Z";"2022-02-03T17:00:00Z";"8.8";"9.2";"8331";"25.2";"18.5";"35.4";"43.8";"0";"0";"0";"96.1";"0";"0";"6.6";"A";"A";"A";"A"
"3H";"2022-02-03T17:00:00Z";"2022-02-03T20:00:00Z";"20.1";"20.7";"5134";"13.3";"13.8";"26.3";"27.1";"0";"0";"0";"96.8";"0";"0";"6.7";"B";"B";"A";"B"
"3H";"2022-02-03T20:00:00Z";"2022-02-03T23:00:00Z";"17.1";"17.5";"3861";"8";"10.7";"20.5";"18.7";"0";"0";"0";"96.9";"0";"0";"6.4";"A";"A";"A";"A"
"3H";"2022-02-03T23:00:00Z";"2022-02-04T02:00:00Z";"13.1";"13.6";"1760";"2.8";"6.1";"11.6";"8.9";"0";"0";"0";"94.8";"0";"0";"6.1";"A";"A";"A";"A"
"3H";"2022-02-04T02:00:00Z";"2022-02-04T05:00:00Z";"11.9";"12.5";"1725";"2.8";"6.1";"11.6";"8.9";"0";"0";"0";"94.4";"0";"0";"5.9";"A";"A";"A";"A"
"3H";"2022-02-04T05:00:00Z";"2022-02-04T08:00:00Z";"13.7";"14.2";"4848";"12";"12.2";"23.2";"24.2";"0";"0";"0";"95.1";"0";"0";"6";"A";"A";"A";"A"
